-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2018 through 10/22/2025 in LST
Location: Latitude  31.5587   Longitude 74.3507 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 209.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,QV2M,RH2M,PS,WS10M,WD10M
2020,5,4,8,595.35,514.8,396.81,253.6,49.8,30.43,11.38,41.16,98.61,1.12,172.8
2020,5,4,9,771.2,564.72,225.94,349.61,37.29,32.24,10.94,35.72,98.63,1.69,173.2
2020,5,4,10,897.3,714.5,210.34,480.91,25.67,33.55,10.89,33.03,98.62,1.79,177.4
2020,5,4,11,947.55,811.28,404.5,422.21,17.17,34.7,10.72,30.49,98.59,1.56,187.0
2020,5,4,12,946.4,847.42,407.71,401.22,17.39,35.52,10.47,28.45,98.54,1.13,209.1
2020,5,4,13,877.47,789.62,454.62,358.43,26.09,35.99,10.21,27.03,98.49,0.94,257.1
2020,5,4,14,746.2,680.75,390.33,331.95,37.77,36.0,9.98,26.39,98.41,1.36,298.4
2020,5,4,15,565.4,538.22,467.13,220.89,50.28,35.68,9.79,26.33,98.35,2.04,319.6
2020,5,4,16,354.52,322.58,283.95,186.66,63.01,34.83,9.64,27.17,98.32,2.78,332.6
2020,5,4,17,149.93,138.23,113.97,104.4,75.65,33.28,10.17,31.24,98.32,3.23,343.1
2020,5,4,18,16.0,14.57,1.09,17.75,87.32,30.43,12.03,43.39,98.35,2.86,354.0
2020,5,4,19,0.0,0.0,0.0,0.0,90.0,28.72,12.32,49.05,98.41,3.34,6.4
2020,5,4,20,0.0,0.0,0.0,0.0,90.0,27.6,12.52,53.23,98.47,3.6,16.3
2020,5,4,21,0.0,0.0,0.0,0.0,90.0,26.54,12.79,57.87,98.5,3.42,21.2
2020,5,4,22,0.0,0.0,0.0,0.0,90.0,25.68,13.01,61.92,98.49,3.09,24.9
2020,5,4,23,0.0,0.0,0.0,0.0,90.0,24.98,13.16,65.27,98.46,2.65,28.6
2020,5,5,0,0.0,0.0,0.0,0.0,90.0,24.55,13.25,67.39,98.42,2.3,30.8
2020,5,5,1,0.0,0.0,0.0,0.0,90.0,24.13,13.26,69.13,98.36,1.93,29.1
2020,5,5,2,0.0,0.0,0.0,0.0,90.0,23.72,13.17,70.36,98.35,1.84,19.7
2020,5,5,3,0.0,0.0,0.0,0.0,90.0,23.35,13.06,71.36,98.36,1.99,8.9
2020,5,5,4,0.0,0.0,0.0,0.0,90.0,22.88,12.93,72.71,98.38,2.18,1.8
2020,5,5,5,20.33,17.35,5.5,19.4,86.92,22.8,12.85,72.63,98.4,2.32,358.3
2020,5,5,6,174.82,156.95,181.36,106.35,75.04,24.71,12.66,63.82,98.45,3.36,354.4
2020,5,5,7,389.92,335.38,302.15,195.53,62.38,27.35,12.52,54.03,98.5,3.09,345.7
2020,5,5,8,600.8,565.53,435.78,269.55,49.64,31.14,11.16,38.74,98.53,3.34,330.8
2020,5,5,9,777.03,746.83,626.34,344.33,37.12,32.96,10.84,33.96,98.55,3.18,313.1
2020,5,5,10,901.67,870.67,804.33,204.68,25.47,34.3,10.78,31.33,98.53,3.3,302.2
2020,5,5,11,968.78,964.03,806.46,204.98,16.91,35.36,10.67,29.23,98.47,3.53,298.0
2020,5,5,12,966.8,961.72,750.51,223.88,17.14,35.98,10.51,27.81,98.4,3.78,298.1
2020,5,5,13,899.45,864.12,714.02,214.23,25.93,36.19,10.4,27.18,98.32,4.02,300.0
2020,5,5,14,772.0,742.72,645.46,221.12,37.64,36.03,10.31,27.16,98.24,4.38,303.7
2020,5,5,15,596.72,593.4,673.69,153.17,50.17,35.6,10.22,27.55,98.17,4.69,307.3
2020,5,5,16,388.2,371.42,506.47,135.16,62.89,34.72,10.15,28.72,98.14,4.89,310.7
2020,5,5,17,175.07,158.7,287.43,89.56,75.53,33.27,10.32,31.66,98.15,4.76,315.4
2020,5,5,18,18.9,16.75,14.22,20.2,87.24,30.1,11.48,42.13,98.18,3.31,323.9
2020,5,5,19,0.0,0.0,0.0,0.0,90.0,28.06,11.55,47.71,98.23,3.49,333.7
2020,5,5,20,0.0,0.0,0.0,0.0,90.0,26.96,11.57,51.0,98.28,3.53,341.7
2020,5,5,21,0.0,0.0,0.0,0.0,90.0,25.75,11.69,55.35,98.3,3.18,347.8
2020,5,5,22,0.0,0.0,0.0,0.0,90.0,24.64,11.78,59.57,98.29,2.81,352.4
2020,5,5,23,0.0,0.0,0.0,0.0,90.0,23.71,11.8,63.07,98.26,2.58,357.1
2020,5,6,0,0.0,0.0,0.0,0.0,90.0,22.96,11.75,65.69,98.21,2.4,3.3
2020,5,6,1,0.0,0.0,0.0,0.0,90.0,22.36,11.71,67.86,98.16,2.24,10.0
2020,5,6,2,0.0,0.0,0.0,0.0,90.0,21.84,11.75,70.27,98.14,2.24,15.8
2020,5,6,3,0.0,0.0,0.0,0.0,90.0,21.44,11.81,72.37,98.14,2.32,20.9
2020,5,6,4,0.0,0.0,0.0,0.0,90.0,21.24,11.81,73.27,98.14,2.3,25.8
2020,5,6,5,24.65,13.25,2.06,13.45,86.8,21.59,11.9,72.27,98.16,2.07,27.9
2020,5,6,6,200.02,102.55,23.0,87.1,74.89,24.47,12.08,61.65,98.21,2.11,26.8
2020,5,6,7,420.4,211.12,49.51,172.14,62.23,26.84,11.95,53.02,98.26,1.9,12.4
2020,5,6,8,629.53,324.38,69.26,241.62,49.5,30.58,10.76,38.49,98.31,2.8,342.3
2020,5,6,9,803.22,313.42,0.34,256.56,36.97,33.98,9.08,26.84,98.35,3.48,327.5
2020,5,6,10,926.28,291.8,4.36,234.11,25.28,35.32,9.1,24.98,98.35,2.97,318.3
2020,5,6,11,961.0,216.88,0.09,172.27,16.65,36.06,9.22,24.29,98.31,2.45,305.4
2020,5,6,12,958.4,488.15,43.93,354.48,16.9,36.57,9.35,23.93,98.25,2.21,286.8
2020,5,6,13,889.67,522.3,134.48,333.27,25.76,36.69,9.37,23.81,98.18,2.27,267.2
2020,5,6,14,760.55,433.62,81.62,297.65,37.51,36.36,9.36,24.2,98.1,2.33,256.3
2020,5,6,15,581.83,447.92,256.01,269.38,50.05,35.98,9.41,24.82,98.04,2.13,254.2
2020,5,6,16,373.45,265.6,176.7,188.77,62.78,34.85,9.46,26.55,98.02,1.69,256.3
2020,5,6,17,164.75,127.65,93.33,101.42,75.41,33.67,9.95,29.82,98.03,1.01,267.7
2020,5,6,18,17.9,15.77,6.06,18.92,87.15,31.96,11.9,39.23,98.07,0.51,334.4
2020,5,6,19,0.0,0.0,0.0,0.0,90.0,30.1,12.82,46.99,98.14,1.23,30.7
2020,5,6,20,0.0,0.0,0.0,0.0,90.0,28.62,12.5,49.95,98.22,1.95,41.0
2020,5,6,21,0.0,0.0,0.0,0.0,90.0,27.94,11.88,49.44,98.28,2.61,50.1
2020,5,6,22,0.0,0.0,0.0,0.0,90.0,27.09,11.51,50.36,98.3,3.64,64.1
2020,5,6,23,0.0,0.0,0.0,0.0,90.0,25.71,11.66,55.33,98.28,4.16,76.2
2020,5,7,0,0.0,0.0,0.0,0.0,90.0,24.38,11.86,60.9,98.27,4.75,85.5
2020,5,7,1,0.0,0.0,0.0,0.0,90.0,23.17,12.05,66.55,98.28,5.67,93.8
2020,5,7,2,0.0,0.0,0.0,0.0,90.0,22.02,12.22,72.37,98.29,5.71,99.7
2020,5,7,3,0.0,0.0,0.0,0.0,90.0,21.27,12.19,75.59,98.29,5.09,100.6
2020,5,7,4,0.0,0.0,0.0,0.0,90.0,20.75,11.98,76.72,98.32,4.35,99.0
2020,5,7,5,22.05,19.98,7.81,22.93,86.68,20.53,11.71,76.06,98.35,3.93,97.3
2020,5,7,6,178.48,166.6,234.51,102.31,74.74,22.09,11.24,66.4,98.41,4.01,99.6
2020,5,7,7,391.62,370.55,446.38,154.98,62.09,25.12,10.45,51.49,98.47,3.71,110.5
2020,5,7,8,601.58,599.25,656.69,154.68,49.36,29.17,9.94,38.65,98.52,2.0,128.7
2020,5,7,9,778.35,748.97,571.06,276.58,36.81,32.11,9.69,31.86,98.52,0.42,2.7
2020,5,7,10,905.28,896.8,720.16,222.5,25.09,34.08,9.28,27.32,98.49,1.66,337.3
2020,5,7,11,994.58,983.78,851.01,174.85,16.39,35.53,9.09,24.68,98.44,2.32,331.1
2020,5,7,12,992.9,986.97,888.73,143.43,16.66,36.5,9.0,23.16,98.36,2.77,328.1
2020,5,7,13,926.97,912.53,806.78,176.56,25.6,37.04,8.86,22.11,98.26,3.02,330.9
2020,5,7,14,801.35,800.5,858.17,116.62,37.38,37.07,8.78,21.86,98.18,3.26,333.8
2020,5,7,15,625.42,623.45,785.42,116.75,49.94,36.72,8.63,21.89,98.13,3.6,330.7
2020,5,7,16,414.92,397.95,605.5,129.6,62.67,35.86,8.52,22.66,98.12,3.91,327.1
2020,5,7,17,194.23,174.4,348.44,95.09,75.29,34.22,9.07,26.4,98.15,3.59,330.3
2020,5,7,18,22.52,18.67,22.68,20.16,87.06,30.66,11.24,39.95,98.17,2.56,348.7
2020,5,7,19,0.0,0.0,0.0,0.0,90.0,28.81,11.16,44.14,98.21,2.9,7.9
2020,5,7,20,0.0,0.0,0.0,0.0,90.0,27.92,11.0,45.85,98.27,3.15,21.2
2020,5,7,21,0.0,0.0,0.0,0.0,90.0,27.03,11.06,48.58,98.32,3.24,28.4
2020,5,7,22,0.0,0.0,0.0,0.0,90.0,25.98,11.16,52.16,98.34,3.14,32.1
2020,5,7,23,0.0,0.0,0.0,0.0,90.0,25.12,11.23,55.23,98.33,2.96,35.9
2020,5,8,0,0.0,0.0,0.0,0.0,90.0,24.56,11.28,57.34,98.29,2.76,41.5
2020,5,8,1,0.0,0.0,0.0,0.0,90.0,24.14,11.29,58.81,98.23,2.59,47.5
2020,5,8,2,0.0,0.0,0.0,0.0,90.0,23.88,11.3,59.75,98.17,2.34,54.7
2020,5,8,3,0.0,0.0,0.0,0.0,90.0,23.9,11.26,59.44,98.12,1.96,67.8
2020,5,8,4,0.0,0.0,0.0,0.0,90.0,24.15,11.08,57.61,98.09,1.49,96.9
2020,5,8,5,23.4,22.25,12.57,24.41,86.57,24.44,11.12,56.84,98.12,1.09,144.7
2020,5,8,6,178.23,164.02,221.4,102.93,74.6,25.91,11.05,51.78,98.17,1.27,209.2
2020,5,8,7,387.23,333.25,363.06,159.77,61.96,27.18,10.92,47.52,98.25,2.05,273.3
2020,5,8,8,593.83,554.42,428.8,256.18,49.22,30.03,10.77,39.76,98.32,3.49,306.6
2020,5,8,9,767.72,750.72,552.5,270.38,36.66,32.09,10.77,35.36,98.32,3.39,324.7
2020,5,8,10,895.1,893.2,703.17,227.8,24.91,34.38,10.75,31.03,98.29,2.4,326.4
2020,5,8,11,966.78,965.47,797.86,192.37,16.15,36.22,10.55,27.51,98.25,2.34,320.2
2020,5,8,12,964.67,963.9,793.92,188.29,16.42,37.31,10.38,25.49,98.2,2.6,327.4
2020,5,8,13,899.05,898.65,763.83,188.16,25.44,37.99,10.23,24.19,98.12,2.69,339.5
2020,5,8,14,768.58,766.08,717.74,178.97,37.26,38.21,10.06,23.49,98.02,2.67,347.0
2020,5,8,15,591.75,587.6,621.81,172.2,49.83,38.06,9.82,23.1,97.95,2.49,351.9
2020,5,8,16,383.35,378.83,503.65,141.19,62.55,37.46,9.64,23.42,97.92,2.29,356.5
2020,5,8,17,172.65,170.25,258.8,102.09,75.17,36.15,10.12,26.41,97.92,1.98,4.4
2020,5,8,18,20.55,20.77,9.85,22.64,86.96,32.63,12.79,40.53,97.95,1.92,25.6
2020,5,8,19,0.0,0.0,0.0,0.0,90.0,30.3,12.32,44.6,98.0,2.38,41.6
2020,5,8,20,0.0,0.0,0.0,0.0,90.0,29.14,12.05,46.66,98.07,2.58,50.2
2020,5,8,21,0.0,0.0,0.0,0.0,90.0,28.16,11.88,48.72,98.11,2.69,55.3
2020,5,8,22,0.0,0.0,0.0,0.0,90.0,27.35,11.77,50.62,98.12,2.69,59.6
2020,5,8,23,0.0,0.0,0.0,0.0,90.0,26.68,11.73,52.47,98.12,2.58,61.5
2020,5,9,0,0.0,0.0,0.0,0.0,90.0,26.02,11.7,54.41,98.1,2.52,62.3
2020,5,9,1,0.0,0.0,0.0,0.0,90.0,25.36,11.58,55.98,98.06,2.62,70.6
2020,5,9,2,0.0,0.0,0.0,0.0,90.0,24.73,11.43,57.34,98.01,2.74,82.7
2020,5,9,3,0.0,0.0,0.0,0.0,90.0,24.13,11.33,58.91,97.99,2.74,94.6
2020,5,9,4,0.0,0.0,0.0,0.0,90.0,23.56,11.3,60.82,98.01,2.63,103.9
2020,5,9,5,24.95,19.3,3.13,20.96,86.46,23.52,11.45,61.81,98.08,2.41,109.4
2020,5,9,6,187.32,154.07,104.09,117.34,74.46,25.96,11.13,51.99,98.16,3.03,115.8
2020,5,9,7,401.35,343.08,257.67,231.17,61.82,28.33,11.24,45.72,98.24,1.86,126.3
2020,5,9,8,608.95,559.33,405.58,302.04,49.09,33.58,9.96,30.08,98.31,1.71,171.9
2020,5,9,9,782.62,730.28,557.44,288.71,36.52,36.09,9.53,25.06,98.34,2.07,205.2
2020,5,9,10,906.1,884.4,678.94,259.71,24.73,37.79,9.22,22.1,98.33,2.34,222.9
2020,5,9,11,934.15,926.28,627.75,272.3,15.9,39.23,8.98,19.92,98.29,2.44,239.2
2020,5,9,12,935.33,927.72,672.68,264.39,16.19,40.26,8.73,18.32,98.24,2.52,255.5
2020,5,9,13,868.75,864.0,637.29,263.54,25.29,40.85,8.56,17.4,98.16,2.59,269.3
2020,5,9,14,742.6,740.1,618.3,218.52,37.14,40.91,8.45,17.1,98.07,2.71,281.5
2020,5,9,15,567.58,554.42,503.06,211.5,49.72,40.55,8.34,17.19,97.99,2.84,292.6
2020,5,9,16,363.7,350.7,387.93,164.34,62.44,39.68,8.4,18.13,97.96,2.81,303.7
2020,5,9,17,160.48,153.77,144.88,112.13,75.05,37.98,9.81,23.18,97.96,2.17,317.8
2020,5,9,18,19.35,18.6,2.2,20.78,86.87,33.93,13.17,38.81,97.99,2.18,344.8
2020,5,9,19,0.0,0.0,0.0,0.0,90.0,31.6,12.29,41.32,98.03,2.74,6.1
2020,5,9,20,0.0,0.0,0.0,0.0,90.0,30.38,11.98,43.21,98.09,2.97,22.3
2020,5,9,21,0.0,0.0,0.0,0.0,90.0,29.36,12.0,45.91,98.11,3.0,37.1
2020,5,9,22,0.0,0.0,0.0,0.0,90.0,28.51,12.18,48.93,98.1,2.92,52.4
2020,5,9,23,0.0,0.0,0.0,0.0,90.0,27.78,12.31,51.59,98.09,2.83,63.3
2020,5,10,0,0.0,0.0,0.0,0.0,90.0,27.14,12.4,53.94,98.08,2.76,72.5
2020,5,10,1,0.0,0.0,0.0,0.0,90.0,26.55,12.48,56.2,98.06,2.7,84.9
2020,5,10,2,0.0,0.0,0.0,0.0,90.0,26.16,12.75,58.74,98.07,2.52,100.1
2020,5,10,3,0.0,0.0,0.0,0.0,90.0,26.12,13.04,60.24,98.11,2.04,114.3
2020,5,10,4,0.0,0.0,0.0,0.0,90.0,26.47,13.19,59.72,98.19,0.93,156.5
2020,5,10,5,22.52,16.42,1.01,17.9,86.34,25.83,13.58,63.92,98.31,1.41,234.8
2020,5,10,6,164.77,141.38,67.4,117.3,74.32,27.28,13.55,58.61,98.39,1.76,228.9
2020,5,10,7,364.58,311.1,137.2,235.56,61.7,29.5,12.98,49.36,98.37,1.78,173.9
2020,5,10,8,568.17,508.8,269.63,302.61,48.96,32.49,10.92,35.06,98.36,2.13,130.8
2020,5,10,9,742.35,717.58,511.82,261.57,36.38,35.35,9.5,26.03,98.37,1.75,119.5
2020,5,10,10,868.12,804.38,460.54,338.89,24.56,37.58,8.88,21.54,98.35,1.29,127.8
2020,5,10,11,932.75,922.28,578.19,314.27,15.67,38.98,8.76,19.7,98.3,1.08,141.0
2020,5,10,12,934.08,927.72,656.54,269.73,15.97,39.75,8.76,18.89,98.24,0.59,148.2
2020,5,10,13,868.25,855.65,581.05,294.26,25.13,40.07,8.72,18.47,98.17,0.08,23.2
2020,5,10,14,742.25,726.53,526.3,270.15,37.02,39.9,8.68,18.54,98.1,0.52,350.0
2020,5,10,15,568.55,553.53,464.99,232.57,49.61,39.43,8.67,18.98,98.06,0.83,9.7
2020,5,10,16,365.42,352.95,330.0,192.95,62.33,38.56,8.66,19.86,98.03,1.3,41.3
2020,5,10,17,163.43,159.25,184.19,108.85,74.93,36.98,9.34,23.32,98.01,1.95,60.1
2020,5,10,18,20.42,19.8,6.04,22.56,86.78,33.04,11.99,37.17,98.03,2.29,72.0
2020,5,10,19,0.0,0.0,0.0,0.0,90.0,30.79,11.45,40.36,98.09,3.04,80.5
2020,5,10,20,0.0,0.0,0.0,0.0,90.0,29.82,11.32,42.22,98.17,3.38,88.8
2020,5,10,21,0.0,0.0,0.0,0.0,90.0,28.84,11.53,45.52,98.23,3.29,100.3
2020,5,10,22,0.0,0.0,0.0,0.0,90.0,27.92,11.65,48.53,98.25,3.14,114.7
2020,5,10,23,0.0,0.0,0.0,0.0,90.0,27.13,11.56,50.43,98.24,3.11,127.8
2020,5,11,0,0.0,0.0,0.0,0.0,90.0,26.43,11.38,51.72,98.21,3.14,136.3
2020,5,11,1,0.0,0.0,0.0,0.0,90.0,25.7,11.32,53.7,98.18,3.06,140.4
2020,5,11,2,0.0,0.0,0.0,0.0,90.0,24.97,11.35,56.22,98.17,2.95,141.5
2020,5,11,3,0.0,0.0,0.0,0.0,90.0,24.43,11.4,58.34,98.2,2.89,137.8
2020,5,11,4,0.0,0.0,0.0,0.0,90.0,24.27,11.42,59.02,98.23,3.19,130.7
2020,5,11,5,23.88,20.48,0.0,21.76,86.23,24.23,11.4,59.09,98.27,4.05,125.1
2020,5,11,6,169.73,140.02,23.27,117.96,74.19,24.89,11.45,57.07,98.31,4.92,122.6
2020,5,11,7,374.0,295.65,55.68,240.09,61.58,26.25,11.56,53.17,98.35,5.11,121.8
2020,5,11,8,577.05,447.65,121.25,328.63,48.84,29.43,10.9,41.67,98.38,6.12,128.2
2020,5,11,9,749.03,610.25,258.51,378.65,36.25,33.49,9.76,29.66,98.4,7.22,136.1
2020,5,11,10,870.38,716.33,241.4,434.58,24.4,36.01,9.35,24.71,98.39,7.31,138.5
2020,5,11,11,919.2,811.1,355.58,387.4,15.44,37.54,9.34,22.7,98.35,6.94,140.4
2020,5,11,12,916.55,848.72,388.16,420.26,15.75,38.52,9.42,21.71,98.32,6.07,142.2
2020,5,11,13,842.55,768.2,351.92,393.6,24.98,38.73,9.59,21.83,98.26,4.76,140.2
2020,5,11,14,709.4,675.22,441.03,271.61,36.9,38.33,9.84,22.87,98.19,3.25,123.8
2020,5,11,15,525.05,454.9,267.35,246.02,49.5,37.49,10.13,24.62,98.13,3.06,78.7
2020,5,11,16,313.95,262.6,134.87,183.9,62.22,36.09,10.5,27.53,98.08,5.14,61.6
2020,5,11,17,132.65,116.05,34.09,102.93,74.82,33.64,11.34,34.02,98.05,6.66,61.2
2020,5,11,18,17.35,14.62,0.0,16.51,86.68,30.64,12.06,42.86,98.09,7.17,66.0
2020,5,11,19,0.0,0.0,0.0,0.0,90.0,28.7,12.53,49.81,98.16,6.58,71.2
2020,5,11,20,0.0,0.0,0.0,0.0,90.0,27.77,12.87,54.03,98.23,5.69,82.3
2020,5,11,21,0.0,0.0,0.0,0.0,90.0,27.31,13.13,56.62,98.24,4.67,104.0
2020,5,11,22,0.0,0.0,0.0,0.0,90.0,26.95,13.68,60.24,98.26,3.75,123.4
2020,5,11,23,0.0,0.0,0.0,0.0,90.0,26.43,14.11,64.09,98.31,2.2,127.8
2020,5,12,0,0.0,0.0,0.0,0.0,90.0,25.66,14.49,68.9,98.37,1.72,38.4
2020,5,12,1,0.0,0.0,0.0,0.0,90.0,24.83,14.47,72.29,98.37,3.39,33.1
2020,5,12,2,0.0,0.0,0.0,0.0,90.0,24.12,14.15,73.76,98.35,4.14,40.1
2020,5,12,3,0.0,0.0,0.0,0.0,90.0,23.83,13.93,73.91,98.36,5.02,48.7
2020,5,12,4,0.0,0.0,0.0,0.0,90.0,23.55,13.9,75.01,98.37,4.98,60.7
2020,5,12,5,22.17,19.95,2.94,22.16,86.12,23.58,13.94,75.12,98.42,4.69,76.4
2020,5,12,6,155.0,143.57,97.02,111.98,74.07,24.74,13.86,69.72,98.47,5.27,93.2
2020,5,12,7,346.77,313.67,229.2,190.23,61.46,26.96,13.36,58.96,98.51,6.26,106.7
2020,5,12,8,549.25,514.33,345.97,263.92,48.73,29.56,12.74,48.37,98.55,6.03,120.6
2020,5,12,9,724.65,711.97,506.27,279.8,36.13,32.07,12.19,40.13,98.57,4.81,135.3
2020,5,12,10,852.4,839.25,623.76,277.39,24.24,33.79,11.68,34.92,98.56,3.35,149.9
2020,5,12,11,934.3,917.83,642.81,266.38,15.21,35.28,11.2,30.82,98.51,2.04,159.6
2020,5,12,12,936.1,929.53,683.56,250.17,15.53,36.43,10.77,27.81,98.43,0.83,166.8
2020,5,12,13,872.35,857.6,638.22,260.2,24.83,37.24,10.48,25.87,98.34,0.42,295.3
2020,5,12,14,748.35,641.78,359.51,326.37,36.78,37.47,10.32,25.14,98.25,1.14,327.1
2020,5,12,15,577.3,403.05,74.83,302.85,49.39,36.54,10.23,26.2,98.18,1.46,354.1
2020,5,12,16,374.95,246.05,29.91,205.59,62.11,35.5,10.41,28.21,98.13,1.93,21.3
2020,5,12,17,169.73,111.5,12.59,95.59,74.7,34.07,11.52,33.76,98.13,2.33,34.9
2020,5,12,18,21.75,13.07,0.0,13.3,86.59,31.41,12.77,43.44,98.15,2.46,40.0
2020,5,12,19,0.0,0.0,0.0,0.0,90.0,29.91,12.48,46.28,98.19,2.81,45.4
2020,5,12,20,0.0,0.0,0.0,0.0,90.0,29.1,12.37,48.08,98.22,2.79,48.8
2020,5,12,21,0.0,0.0,0.0,0.0,90.0,28.24,12.5,51.08,98.24,2.54,47.4
2020,5,12,22,0.0,0.0,0.0,0.0,90.0,27.49,12.59,53.75,98.26,2.32,36.4
2020,5,12,23,0.0,0.0,0.0,0.0,90.0,27.42,12.72,54.54,98.28,2.19,11.9
2020,5,13,0,0.0,0.0,0.0,0.0,90.0,27.3,12.69,54.8,98.29,2.95,350.6
2020,5,13,1,0.0,0.0,0.0,0.0,90.0,26.76,12.94,57.66,98.28,4.3,344.9
2020,5,13,2,0.0,0.0,0.0,0.0,90.0,25.99,13.5,62.92,98.27,4.91,351.9
2020,5,13,3,0.0,0.0,0.0,0.0,90.0,25.13,14.0,68.63,98.24,4.52,10.5
2020,5,13,4,0.0,0.0,0.0,0.0,90.0,24.48,14.26,72.64,98.21,4.51,30.7
2020,5,13,5,23.17,19.52,0.0,19.52,86.02,24.02,14.41,75.46,98.23,4.23,42.3
2020,5,13,6,154.9,114.93,3.99,100.4,73.95,24.87,14.37,71.57,98.3,3.7,52.0
2020,5,13,7,348.92,241.45,10.45,202.62,61.35,27.36,13.88,59.74,98.38,2.9,66.2
2020,5,13,8,549.3,405.25,60.4,334.15,48.61,30.28,13.09,47.62,98.42,1.22,95.7
2020,5,13,9,722.0,588.55,277.12,438.1,36.01,32.44,12.61,40.59,98.43,0.84,177.3
2020,5,13,10,846.67,672.28,147.52,506.02,24.09,34.08,12.25,35.96,98.4,1.27,206.2
2020,5,13,11,874.65,708.95,202.9,425.49,14.99,35.39,11.95,32.61,98.34,1.57,218.0
2020,5,13,12,883.75,697.55,181.45,488.36,15.32,36.38,11.73,30.3,98.25,1.74,226.4
2020,5,13,13,823.08,745.2,299.91,395.4,24.69,36.91,11.6,29.08,98.16,1.8,234.7
2020,5,13,14,702.85,687.78,519.93,276.99,36.67,36.98,11.51,28.72,98.08,1.89,241.9
2020,5,13,15,535.88,515.45,373.3,240.5,49.29,36.72,11.41,28.86,98.02,2.09,250.7
2020,5,13,16,341.77,324.52,244.57,185.32,62.01,36.14,11.36,29.65,97.98,2.26,260.1
2020,5,13,17,153.93,147.05,98.92,119.08,74.58,35.05,11.74,32.53,97.98,2.21,268.7
2020,5,13,18,21.38,20.45,1.46,22.95,86.49,32.67,14.62,46.2,98.01,1.65,279.7
2020,5,13,19,0.0,0.0,0.0,0.0,90.0,31.09,14.61,50.51,98.05,1.79,294.7
2020,5,13,20,0.0,0.0,0.0,0.0,90.0,30.29,14.25,51.59,98.08,1.79,315.2
2020,5,13,21,0.0,0.0,0.0,0.0,90.0,29.53,14.05,53.14,98.07,1.7,342.8
2020,5,13,22,0.0,0.0,0.0,0.0,90.0,28.91,14.1,55.26,98.05,1.53,6.8
2020,5,13,23,0.0,0.0,0.0,0.0,90.0,28.43,14.18,57.15,98.07,1.28,351.5
2020,5,14,0,0.0,0.0,0.0,0.0,90.0,27.9,14.28,59.35,98.07,1.31,328.1
2020,5,14,1,0.0,0.0,0.0,0.0,90.0,27.16,14.22,61.71,98.06,1.61,314.2
2020,5,14,2,0.0,0.0,0.0,0.0,90.0,26.59,14.17,63.59,98.06,1.82,315.0
2020,5,14,3,0.0,0.0,0.0,0.0,90.0,26.12,14.17,65.38,98.07,1.91,323.3
2020,5,14,4,0.0,0.0,0.0,0.0,90.0,25.64,14.17,67.29,98.1,1.92,336.6
2020,5,14,5,27.55,7.85,0.0,7.78,85.91,25.71,14.28,67.55,98.13,1.79,352.3
2020,5,14,6,177.32,40.72,0.0,35.71,73.83,27.81,13.91,58.21,98.2,2.23,10.4
2020,5,14,7,375.7,92.53,0.0,79.42,61.24,30.65,13.55,48.16,98.25,1.64,28.0
2020,5,14,8,568.97,142.38,0.0,120.75,48.51,33.74,12.53,37.44,98.29,0.47,64.5
2020,5,14,9,729.65,149.43,0.0,122.84,35.89,34.59,12.56,35.8,98.31,0.84,181.4
2020,5,14,10,840.53,316.55,0.1,252.44,23.95,34.83,12.87,36.2,98.31,1.24,200.8
2020,5,14,11,817.78,89.82,0.87,71.58,14.78,34.62,13.37,38.02,98.28,1.19,218.9
2020,5,14,12,829.58,155.77,0.0,124.42,15.11,34.51,13.44,38.44,98.24,0.91,241.2
2020,5,14,13,774.42,162.5,0.0,130.84,24.55,34.14,13.63,39.77,98.21,0.78,278.1
2020,5,14,14,657.3,411.85,95.11,256.71,36.56,33.52,13.8,41.66,98.16,0.75,0.8
2020,5,14,15,501.2,361.0,116.86,237.2,49.18,32.28,14.06,45.48,98.11,0.71,349.5
2020,5,14,16,314.0,222.3,71.03,169.35,61.9,29.2,15.05,58.04,98.18,2.86,276.6
